station_id,num_bikes_available,numBikesAvailable,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode,YEAR,MONTH,DAY,DAY OF WEEK,DAY OF YEAR,HOUR,MIN
491687415,2,2,19,19,1,1,1,1734713435,35006,24,12,20,5,355,18,4
653083675,0,0,20,20,1,1,1,1734713500,41205,24,12,20,5,355,18,4
1057329581,0,0,0,0,1,0,0,1733030129,15102,24,12,20,5,355,18,4
653141822,14,14,8,8,1,1,1,1734713477,22015,24,12,20,5,355,18,4
488980540,5,5,29,29,1,1,1,1734713461,12018,24,12,20,5,355,18,4
1057221951,9,9,19,19,1,1,1,1734713438,44016,24,12,20,5,355,18,4
653137567,3,3,19,19,1,1,1,1734713375,44005,24,12,20,5,355,18,4
54000600,5,5,27,27,1,1,1,1734713383,17119,24,12,20,5,355,18,4
82455731,10,10,52,52,1,1,1,1734713445,15011,24,12,20,5,355,18,4
15212034,2,2,19,19,1,1,1,1734712948,9004,24,12,20,5,355,18,4
1057399900,20,20,5,5,1,1,1,1734713473,51002,24,12,20,5,355,18,4
491932748,0,0,39,39,1,1,1,1734713457,32601,24,12,20,5,355,18,4
1057378487,6,6,10,10,1,1,1,1734713325,33016,24,12,20,5,355,18,4
1057737444,48,48,3,3,1,1,1,1734713449,12026,24,12,20,5,355,18,4
911767210,6,6,17,17,1,1,1,1734713428,10162,24,12,20,5,355,18,4
82336035,9,9,8,8,1,1,1,1734713428,6012,24,12,20,5,355,18,4
255322397,4,4,22,22,1,1,1,1734713438,13009,24,12,20,5,355,18,4
1314450240,11,11,8,8,1,1,1,1734713283,27005,24,12,20,5,355,18,4
559595472,4,4,19,19,1,1,1,1734713473,15071,24,12,20,5,355,18,4
129016495,17,17,18,18,1,1,1,1734713495,9024,24,12,20,5,355,18,4
16659964929,0,0,29,29,1,1,1,1734713496,8201,24,12,20,5,355,18,4
54000599,5,5,17,17,1,1,1,1734713123,17111,24,12,20,5,355,18,4
1057091571,15,15,11,11,1,1,1,1734713388,21319,24,12,20,5,355,18,4
210582231,4,4,21,21,1,1,1,1734713321,9102,24,12,20,5,355,18,4
312870435,4,4,12,12,1,1,1,1734713464,9006,24,12,20,5,355,18,4
129106450,4,4,33,33,1,1,1,1734713382,18030,24,12,20,5,355,18,4
1057405802,2,2,28,28,1,1,1,1734713158,92006,24,12,20,5,355,18,4
27414544,2,2,19,19,1,1,1,1734713495,5024,24,12,20,5,355,18,4
213894629,3,3,42,42,1,1,1,1734713278,31005,24,12,20,5,355,18,4
1057354004,2,2,27,27,1,1,1,1734713474,21314,24,12,20,5,355,18,4
