station_id,num_bikes_available,numBikesAvailable,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode,YEAR,MONTH,DAY,DAY OF WEEK,DAY OF YEAR,HOUR,MIN
82419429,40,40,3,3,1,1,1,1734273358,11107,24,12,15,7,350,15,56
349750111,2,2,28,28,1,1,1,1734273367,9113,24,12,15,7,350,15,56
52453,0,0,25,25,1,1,1,1734273134,20103,24,12,15,7,350,15,56
210389577,14,14,2,2,1,1,1,1734273434,2014,24,12,15,7,350,15,56
1055553396,14,14,0,0,1,1,1,1734273445,4109,24,12,15,7,350,15,56
210394523,31,31,1,1,1,1,1,1734273412,3101,24,12,15,7,350,15,56
66505513,6,6,21,21,1,1,1,1734273454,8105,24,12,15,7,350,15,56
66491371,32,32,1,1,1,1,1,1734273448,6031,24,12,15,7,350,15,56
1056959071,35,35,7,7,1,1,1,1734273415,11048,24,12,15,7,350,15,56
486833337,30,30,2,2,1,1,1,1734273329,2101,24,12,15,7,350,15,56
60667075,4,4,18,18,1,1,1,1734273267,8049,24,12,15,7,350,15,56
606669250,9,9,31,31,1,1,1,1734272994,12154,24,12,15,7,350,15,56
17638171254,4,4,24,24,1,1,1,1734273372,22017,24,12,15,7,350,15,56
54001190,3,3,24,24,1,1,1,1734272968,19021,24,12,15,7,350,15,56
82569809,10,10,12,12,1,1,1,1734273396,17104,24,12,15,7,350,15,56
266052390,2,2,25,25,1,1,1,1734272928,19030,24,12,15,7,350,15,56
37952191,17,17,12,12,1,1,1,1734273337,21004,24,12,15,7,350,15,56
34300292,15,15,10,10,1,1,1,1734273215,22002,24,12,15,7,350,15,56
82554786,2,2,26,26,1,1,1,1734273269,35008,24,12,15,7,350,15,56
268976295,2,2,34,34,1,1,1,1734273206,13022,24,12,15,7,350,15,56
27415444,2,2,27,27,1,1,1,1734273455,20045,24,12,15,7,350,15,56
76488849,34,34,1,1,1,1,1,1734273289,13019,24,12,15,7,350,15,56
460558111,13,13,7,7,1,1,1,1734273444,11044,24,12,15,7,350,15,56
66491368,44,44,6,6,1,1,1,1734273244,5030,24,12,15,7,350,15,56
15401095,9,9,37,37,1,1,1,1734273245,16041,24,12,15,7,350,15,56
1055541632,34,34,8,8,1,1,1,1734273456,21952,24,12,15,7,350,15,56
54000561,3,3,25,25,1,1,1,1734273418,9015,24,12,15,7,350,15,56
15383032,51,51,4,4,1,1,1,1734273375,8029,24,12,15,7,350,15,56
1036226943,0,0,0,0,1,0,0,1726937739,23302,24,12,15,7,350,15,56
84983562,2,2,49,49,1,1,1,1734273234,11110,24,12,15,7,350,15,56
129081441,2,2,19,19,1,1,1,1734273342,16031,24,12,15,7,350,15,56
1056986761,26,26,29,29,1,1,1,1734273451,12153,24,12,15,7,350,15,56
82566934,2,2,51,51,1,1,1,1734273357,17005,24,12,15,7,350,15,56
82590367,47,47,8,8,1,1,1,1734273427,21017,24,12,15,7,350,15,56
43219958,16,16,22,22,1,1,1,1734273450,14127,24,12,15,7,350,15,56
35106544,6,6,49,49,1,1,1,1734273314,14016,24,12,15,7,350,15,56
267976590,64,64,1,1,1,1,1,1734273441,12033,24,12,15,7,350,15,56
